player_id,batter_atbats,batter_homeruns,batter_ops,batter_runs,batter_rbi,batter_average,pitcher_innings,pitcher_wins,pitcher_losses,pitcher_era,pitcher_whip,pitcher_saves,pitcher_strikeouts,war,allstar_apps,in_hall_of_fame
stirnsn01,3695,29,0.733,604,281,0.268,0,0,0,0,0,0,0,27.4,2,0
deshide01,5779,80,0.729,872,561,0.268,0,0,0,0,0,0,0,24.4,0,0
freelry01,1983,22,0.723,306,122,0.268,0,0,0,0,0,0,0,8.8,0,0
kingemi01,2034,30,0.721,292,219,0.268,0,0,0,0,0,0,0,0.5,0,0
wardaa01,3611,50,0.718,457,447,0.268,0,0,0,0,0,0,0,13.9,0,0
landrke01,4101,91,0.717,522,479,0.268,0,0,0,0,0,0,0,10.3,1,0
paskedo01,6017,42,0.711,868,577,0.268,0,0,0,0,0,0,0,24.7,0,0
loganjo01,5244,93,0.708,651,547,0.268,0,0,0,0,0,0,0,33,4,0
courtcl01,2796,38,0.705,260,313,0.268,0,0,0,0,0,0,0,7.1,0,0
leachri01,1719,18,0.704,205,183,0.268,1,0,0,27,4,0,0,3,0,0
moranmi01,4558,32,0.697,597,351,0.268,0,0,0,0,0,0,0,9.8,1,0
wallabo01,8618,34,0.69,1057,1121,0.268,402,24,22,3.87,1.55,1,120,76.3,0,1
lavalmi01,2473,18,0.689,185,294,0.268,0,0,0,0,0,0,0,13.9,0,0
lumpeje01,4912,47,0.681,620,454,0.268,0,0,0,0,0,0,0,15.4,1,0
woodala01,1317,1,0.68,161,161,0.268,0,0,0,0,0,0,0,3.1,0,0
hartlgr01,1319,3,0.676,135,144,0.268,0,0,0,0,0,0,0,1.6,0,0
irwinch01,3685,16,0.676,556,493,0.268,0,0,0,0,0,0,0,9.1,0,0
kluttcl01,1903,19,0.672,172,212,0.268,0,0,0,0,0,0,0,7.2,0,0
nunamle01,1990,2,0.671,194,216,0.268,0,0,0,0,0,0,0,11.8,0,0
goodwto01,3846,24,0.671,636,284,0.268,0,0,0,0,0,0,0,8.5,0,0
nixonru01,2504,27,0.671,215,266,0.268,0,0,0,0,0,0,0,-1.7,0,0
slaglji01,5005,2,0.669,781,344,0.268,0,0,0,0,0,0,0,15.5,0,0
outlaji01,1974,6,0.667,257,184,0.268,0,0,0,0,0,0,0,-0.3,0,0
maysca01,1085,5,0.663,113,110,0.268,3021,207,126,2.92,1.21,31,862,51.2,0,0
critzhu01,5930,38,0.655,832,531,0.268,0,0,0,0,0,0,0,16.5,0,0
fuentti01,5566,45,0.654,610,438,0.268,0,0,0,0,0,0,0,11.7,0,0
schmimi01,8352,548,0.907,1506,1595,0.267,0,0,0,0,0,0,0,106.8,12,1
clarkja01,6847,340,0.855,1118,1180,0.267,0,0,0,0,0,0,0,53.1,4,0
sandere02,6241,305,0.83,1037,983,0.267,0,0,0,0,0,0,0,39.8,1,0
sievero01,6387,318,0.829,945,1147,0.267,0,0,0,0,0,0,0,25.5,5,0
benchjo01,7658,389,0.818,1091,1376,0.267,0,0,0,0,0,0,0,75.1,14,1
werthja01,5484,229,0.815,883,799,0.267,0,0,0,0,0,0,0,29.2,1,0
venturo01,7064,294,0.806,1006,1182,0.267,1,0,0,0,1,0,0,56.1,2,0
longda02,3020,132,0.805,384,467,0.267,0,0,0,0,0,0,0,10.2,1,0
downibr01,7853,275,0.795,1188,1073,0.267,0,0,0,0,0,0,0,51.5,1,0
lawtoma02,4763,138,0.785,756,631,0.267,0,0,0,0,0,0,0,15.2,2,0
betemwi01,2093,75,0.774,264,283,0.267,0,0,0,0,0,0,0,2.8,0,0
mayle01,7609,354,0.772,959,1244,0.267,0,0,0,0,0,0,0,27.3,3,0
hayesvo01,5249,143,0.77,767,696,0.267,0,0,0,0,0,0,0,29.9,1,0
driesda01,5479,153,0.767,746,763,0.267,0,0,0,0,0,0,0,20.5,0,0
northji01,4692,153,0.762,603,610,0.267,0,0,0,0,0,0,0,22.1,0,0
russeji01,3595,67,0.76,554,428,0.267,0,0,0,0,0,0,0,18.1,0,0
peraljh01,6599,202,0.752,841,873,0.267,0,0,0,0,0,0,0,30.4,3,0
roberle01,2737,78,0.751,342,328,0.267,1,0,0,27,5,0,1,12,0,0
melesa01,3437,80,0.736,406,544,0.267,0,0,0,0,0,0,0,1.3,0,0
greenle01,2956,47,0.73,461,253,0.267,0,0,0,0,0,0,0,8.2,0,0
johnsja01,4703,102,0.723,578,531,0.267,0,0,0,0,0,0,0,16.7,0,0
robinbr01,10654,268,0.723,1232,1357,0.267,0,0,0,0,0,0,0,78.5,18,1
rogelbi01,5149,42,0.721,755,609,0.267,0,0,0,0,0,0,0,25.1,0,0
smithha08,2682,58,0.711,269,323,0.267,0,0,0,0,0,0,0,4.2,0,0
gelbech01,2869,17,0.71,398,350,0.267,4,0,0,9,2,0,1,9.3,0,0
petrage01,1874,24,0.704,184,192,0.267,0,0,0,0,0,0,0,3.8,0,0
berrych02,2018,23,0.696,196,256,0.267,0,0,0,0,0,0,0,5.9,0,0
virdobi01,5980,91,0.695,735,502,0.267,0,0,0,0,0,0,0,19.7,0,0
steinha01,5900,27,0.69,759,762,0.267,0,0,0,0,0,0,0,30.4,0,0
duncama01,4677,87,0.688,619,491,0.267,0,0,0,0,0,0,0,5.7,1,0
steinbi02,2811,44,0.683,268,311,0.267,0,0,0,0,0,0,0,5.4,0,0
conceda01,8723,101,0.679,993,950,0.267,1,0,0,0,2,0,1,40.1,9,0
milledo01,5171,33,0.678,839,567,0.267,0,0,0,0,0,0,0,19.1,0,0
sassema01,1189,16,0.673,103,156,0.267,0,0,0,0,0,0,0,0.1,0,0
perezne01,5127,64,0.672,640,489,0.267,0,0,0,0,0,0,0,2.6,0,0
deberha01,1850,11,0.669,170,234,0.267,0,0,0,0,0,0,0,1.1,0,0
cissebi01,3707,29,0.668,516,423,0.267,0,0,0,0,0,0,0,2.7,0,0
girarjo01,4127,36,0.665,454,422,0.267,0,0,0,0,0,0,0,5.6,1,0
grimjo01,2644,16,0.662,351,332,0.267,3,0,0,0,2.33,0,3,9.5,0,0
bierblo01,5713,34,0.655,821,839,0.267,14,0,0,3.21,1.29,1,5,13.9,0,0
purcebl01,4563,13,0.654,767,495,0.267,581,15,43,3.73,1.43,0,138,2,0,0
barrysh01,4014,10,0.651,516,391,0.267,0,0,0,0,0,0,0,3.6,0,0
stclara01,15,0,0.62,1,0,0.267,252,12,6,4.14,1.37,9,160,0,0,0
heredfe01,15,0,0.534,0,1,0.267,458,28,19,4.42,1.48,6,351,0.6,0,0
cansejo01,7057,462,0.868,1186,1407,0.266,1,0,0,27,5,0,0,42.4,6,0
colavro01,6503,374,0.848,971,1159,0.266,5,1,0,0,1.2,0,2,44.8,9,0
sauerha01,4796,288,0.843,709,876,0.266,0,0,0,0,0,0,0,25.1,2,0
bayja01,4505,222,0.841,737,754,0.266,0,0,0,0,0,0,0,24.8,3,0
powelbo01,6681,339,0.823,889,1187,0.266,0,0,0,0,0,0,0,39.1,4,0
postwa01,4007,210,0.808,594,699,0.266,0,0,0,0,0,0,0,18.2,0,0
grichbo01,6890,224,0.795,1033,864,0.266,0,0,0,0,0,0,0,71.1,6,0
morynwa01,2506,101,0.781,324,354,0.266,0,0,0,0,0,0,0,9.9,1,0
chapmsa01,4988,180,0.78,754,773,0.266,0,0,0,0,0,0,0,17.2,1,0
overbly01,5102,151,0.776,645,675,0.266,0,0,0,0,0,0,0,16.5,0,0
thomafr03,6285,286,0.774,792,962,0.266,0,0,0,0,0,0,0,18.7,3,0
fairlro01,7184,215,0.768,931,1044,0.266,0,0,0,0,0,0,0,35.1,2,0
boonebr01,6683,252,0.767,927,1021,0.266,0,0,0,0,0,0,0,22.8,3,0
phillto02,7617,160,0.763,1300,819,0.266,0,0,0,0,0,0,0,50.9,0,0
hillaa01,5646,162,0.74,736,695,0.266,0,0,0,0,0,0,0,24.4,1,0
simpsha01,2829,73,0.739,343,381,0.266,0,0,0,0,0,0,0,5.8,1,0
doranbi02,5131,84,0.727,727,497,0.266,0,0,0,0,0,0,0,32.8,0,0
leonaje01,5045,144,0.723,614,723,0.266,0,0,0,0,0,0,0,9.9,2,0
hassero01,3440,71,0.722,348,438,0.266,0,0,0,0,0,0,0,14.7,0,0
roberda07,2707,23,0.708,437,213,0.266,0,0,0,0,0,0,0,9.1,0,0
gutieri01,3632,38,0.688,471,357,0.266,0,0,0,0,0,0,0,-1.4,0,0
bournmi01,4784,36,0.686,678,361,0.266,0,0,0,0,0,0,0,22.8,2,0
leibone01,4167,3,0.684,638,284,0.266,0,0,0,0,0,0,0,10.8,0,0
garcica01,2178,33,0.681,274,197,0.266,0,0,0,0,0,0,0,1,1,0
phillbi01,4255,17,0.673,562,534,0.266,0,0,0,0,0,0,0,12.5,0,0
burnsto01,4920,39,0.67,722,683,0.266,1,0,0,0,4,0,1,22.1,0,0
johnser01,2619,19,0.667,372,256,0.266,0,0,0,0,0,0,0,8.1,0,0
kinslto01,1414,12,0.662,186,222,0.266,0,0,0,0,0,0,0,1.4,0,0
naragha01,985,6,0.655,83,87,0.266,0,0,0,0,0,0,0,-0.6,0,0
mccarle01,1479,5,0.653,113,137,0.266,0,0,0,0,0,0,0,4.6,0,0
richabo01,5386,34,0.634,643,390,0.266,0,0,0,0,0,0,0,8.1,8,0
zernigu01,4131,237,0.815,572,776,0.265,0,0,0,0,0,0,0,8.4,1,0
murphda05,7960,398,0.815,1197,1266,0.265,0,0,0,0,0,0,0,46.5,7,0
gamblos01,4502,200,0.81,656,666,0.265,0,0,0,0,0,0,0,22.9,0,0
sizemgr01,4147,150,0.806,660,518,0.265,0,0,0,0,0,0,0,27.8,3,0
torgeea01,4969,149,0.802,848,740,0.265,0,0,0,0,0,0,0,33.1,0,0
tatisfe01,3051,113,0.786,427,448,0.265,0,0,0,0,0,0,0,6.3,0,0
mcreyke01,5423,211,0.775,727,807,0.265,0,0,0,0,0,0,0,30.1,0,0
zeileto01,7573,253,0.769,986,1110,0.265,2,0,0,22.5,3.5,0,1,19.3,0,0
demetdo01,3443,163,0.766,467,563,0.265,0,0,0,0,0,0,0,12.8,0,0
bellja01,7398,195,0.759,1123,860,0.265,0,0,0,0,0,0,0,37.1,2,0
hoakdo01,4322,89,0.741,598,498,0.265,0,0,0,0,0,0,0,21.3,1,0
fregoji01,6523,151,0.736,844,706,0.265,0,0,0,0,0,0,0,48.7,6,0
houstty01,1805,63,0.735,197,253,0.265,0,0,0,0,0,0,0,1.4,0,0
graffto01,2810,58,0.729,442,302,0.265,0,0,0,0,0,0,0,15.1,0,0
crispco01,5930,130,0.729,877,639,0.265,0,0,0,0,0,0,0,28.9,0,0
priddje01,4720,61,0.726,612,541,0.265,0,0,0,0,0,0,0,18.7,0,0
youngjo02,3659,80,0.721,453,422,0.265,0,0,0,0,0,0,0,10.5,1,0
brownol02,3642,102,0.718,404,454,0.265,0,0,0,0,0,0,0,10.3,0,0
gilliji01,7119,65,0.715,1163,558,0.265,0,0,0,0,0,0,0,45.1,2,0
clarkto01,1708,6,0.709,169,191,0.265,0,0,0,0,0,0,0,10.5,0,0
perryge01,3144,59,0.709,383,396,0.265,0,0,0,0,0,0,0,-0.1,1,0
anderma02,3204,63,0.705,392,371,0.265,0,0,0,0,0,0,0,7.3,0,0
wilsogl01,4151,98,0.704,451,521,0.265,1,0,0,0,0,0,1,13,1,0
cimolgi01,3054,44,0.698,370,321,0.265,0,0,0,0,0,0,0,1.3,1,0
brownto01,7387,64,0.697,1524,742,0.265,49,2,2,5.33,1.78,0,16,14.9,0,0
huggimi01,5558,9,0.696,948,318,0.265,0,0,0,0,0,0,0,35.4,0,0
tolanbo01,4238,86,0.696,572,497,0.265,0,0,0,0,0,0,0,10.1,0,0
callaal01,3556,52,0.693,391,369,0.265,0,0,0,0,0,0,0,9.6,0,0
ariasal01,1773,18,0.688,203,196,0.265,0,0,0,0,0,0,0,1.9,0,0
gustifr01,4582,38,0.681,553,480,0.265,0,0,0,0,0,0,0,8.6,3,0
oestero01,4214,42,0.679,458,344,0.265,0,0,0,0,0,0,0,11,0,0
mancugu01,4505,53,0.679,386,543,0.265,0,0,0,0,0,0,0,10.5,2,0
englecl01,2822,12,0.676,373,318,0.265,0,0,0,0,0,0,0,8.8,0,0
snydefr01,4229,47,0.673,331,525,0.265,0,0,0,0,0,0,0,17.7,0,0
wilsoja02,4890,61,0.672,565,426,0.265,0,0,0,0,0,0,0,23.5,1,0
haywora01,2062,5,0.663,220,238,0.265,0,0,0,0,0,0,0,1.9,0,0
hayesja02,4040,20,0.662,494,493,0.265,0,0,0,0,0,0,0,6.8,0,0
holtji01,1616,19,0.657,174,177,0.265,0,0,0,0,0,0,0,-0.5,0,0
cutshge01,5621,25,0.649,629,653,0.265,0,0,0,0,0,0,0,16.2,0,0
dilonmi01,2000,6,0.648,314,129,0.265,0,0,0,0,0,0,0,2.5,0,0
stovage01,5222,15,0.631,547,564,0.265,0,0,0,0,0,0,0,13.2,0,0
fergubo01,3467,1,0.605,544,357,0.265,57,1,3,5.68,2.05,0,1,14.5,0,0
carbobe01,2733,96,0.814,372,358,0.264,0,0,0,0,0,0,0,18.6,0,0
maxwech01,3245,148,0.811,478,532,0.264,0,0,0,0,0,0,0,19.8,2,0
stuardi01,3997,228,0.805,506,743,0.264,0,0,0,0,0,0,0,7.8,2,0
mondari01,6136,241,0.804,950,775,0.264,0,0,0,0,0,0,0,33.1,2,0
wilsopr01,4003,189,0.797,573,668,0.264,0,0,0,0,0,0,0,6.4,1,0
blakeca01,4500,167,0.778,644,616,0.264,0,0,0,0,0,0,0,24.8,0,0
leyriji01,2527,90,0.777,325,387,0.264,0,0,0,0,0,0,0,7.9,0,0
callijo01,6652,226,0.772,926,840,0.264,0,0,0,0,0,0,0,38.4,4,0
harrato01,7402,195,0.76,1115,918,0.264,0,0,0,0,0,0,0,51.5,4,0
lollash01,5351,155,0.759,623,808,0.264,0,0,0,0,0,0,0,30.1,9,0
breamsi01,3108,90,0.756,351,455,0.264,0,0,0,0,0,0,0,11.1,0,0
soderer01,2894,102,0.756,402,383,0.264,0,0,0,0,0,0,0,21.5,0,0
doumiry01,3093,104,0.756,350,413,0.264,0,0,0,0,0,0,0,8.9,0,0
bakerje03,1793,54,0.75,244,235,0.264,0,0,0,0,0,0,0,1.1,0,0
clarkda05,1964,62,0.746,248,284,0.264,0,0,0,0,0,0,0,0.3,0,0
curtich01,4017,101,0.745,648,461,0.264,0,0,0,0,0,0,0,14,0,0
hintoch01,3968,113,0.744,518,443,0.264,0,0,0,0,0,0,0,13.6,1,0
rolliji01,9294,231,0.742,1421,936,0.264,0,0,0,0,0,0,0,47.6,3,0
ruizca01,3539,71,0.741,405,415,0.264,1,0,0,9,4,0,1,22.5,1,0
bufordo01,4553,93,0.741,718,418,0.264,0,0,0,0,0,0,0,36.1,1,0
rudijo01,5556,179,0.738,684,810,0.264,0,0,0,0,0,0,0,25.5,3,0
kellypa01,4338,76,0.731,620,418,0.264,0,0,0,0,0,0,0,11.7,1,0
lopezfe01,4337,90,0.724,600,439,0.264,1,0,0,0,2,0,0,7.6,1,0
masiph01,3468,47,0.714,420,417,0.264,0,0,0,0,0,0,0,14.4,4,0
brubabi01,1564,22,0.706,208,225,0.264,0,0,0,0,0,0,0,3,0,0
kennete02,4979,113,0.7,474,628,0.264,0,0,0,0,0,0,0,21.6,4,0
molinbo01,803,14,0.699,106,90,0.264,0,0,0,0,0,0,0,0.9,0,0
howarth01,2483,44,0.695,297,264,0.264,0,0,0,0,0,0,0,2.4,0,0
thondi01,4449,71,0.691,496,435,0.264,0,0,0,0,0,0,0,23.9,1,0
shochge01,2540,10,0.687,414,323,0.264,3,0,0,0,1,0,0,10.1,0,0
schripo01,2733,16,0.683,368,377,0.264,0,0,0,0,0,0,0,8.6,0,0
haasbe01,2440,22,0.678,263,263,0.264,0,0,0,0,0,0,0,5.4,1,0
hatchbi01,4339,54,0.676,586,399,0.264,0,0,0,0,0,0,0,3.9,0,0
cairomi01,3956,41,0.675,504,394,0.264,0,0,0,0,0,0,0,7.6,0,0
collish01,6390,22,0.67,747,709,0.264,0,0,0,0,0,0,0,11.2,0,0
colemvi01,5406,28,0.669,849,346,0.264,0,0,0,0,0,0,0,12.5,2,0
galloch01,3583,17,0.659,391,407,0.264,0,0,0,0,0,0,0,-2.5,0,0
huntebr02,3347,25,0.659,500,241,0.264,0,0,0,0,0,0,0,7.4,0,0
fosteed02,5652,6,0.655,732,451,0.264,0,0,0,0,0,0,0,24.1,0,0
sukefcl01,1237,2,0.65,122,96,0.264,0,0,0,0,0,0,0,0.6,0,0
kaskoed01,3546,22,0.648,411,261,0.264,0,0,0,0,0,0,0,11.1,2,0
cookde01,110,2,0.638,15,9,0.264,1011,64,46,3.92,1.33,9,739,10.7,0,0
bailobo01,2937,9,0.635,339,222,0.264,2,0,0,9,2.5,0,0,8.9,0,0
comisch01,5796,28,0.63,992,883,0.264,12,0,1,0.75,1.33,0,6,7.7,0,0
guilloz01,6686,28,0.625,773,619,0.264,0,0,0,0,0,0,0,21,3,0
smithal01,955,1,0.609,107,130,0.264,0,0,0,0,0,0,0,-2.1,0,0
jahajo01,2775,141,0.834,470,490,0.263,0,0,0,0,0,0,0,12.4,1,0
wardda01,2234,90,0.767,242,379,0.263,0,0,0,0,0,0,0,-4.5,0,0
rosenla01,1483,22,0.762,240,189,0.263,0,0,0,0,0,0,0,4.7,0,0
parrila01,6792,256,0.757,850,992,0.263,0,0,0,0,0,0,0,15.6,2,0
booneaa01,3871,126,0.751,519,555,0.263,0,0,0,0,0,0,0,13.6,1,0
hernara02,5105,169,0.744,580,757,0.263,0,0,0,0,0,0,0,22,1,0
michaja01,2332,59,0.742,332,299,0.263,0,0,0,0,0,0,0,5.6,0,0
barremi01,3512,98,0.742,398,424,0.263,0,0,0,0,0,0,0,2.7,0,0
whitede03,7344,208,0.738,1125,846,0.263,0,0,0,0,0,0,0,47.3,3,0
lopesda01,6354,155,0.737,1023,614,0.263,0,0,0,0,0,0,0,42.4,4,0
aldremi01,2147,41,0.733,277,271,0.263,1,0,0,0,1,0,0,8.8,0,0
webstmi01,3419,70,0.731,504,342,0.263,0,0,0,0,0,0,0,14.3,0,0
jimenda01,2159,36,0.728,290,228,0.263,1,0,0,0,0,0,0,0.4,0,0
mabryjo01,3409,96,0.727,382,446,0.263,1,0,0,63,10,0,0,-2.3,0,0
santibe01,6951,217,0.722,755,920,0.263,0,0,0,0,0,0,0,27.4,5,0
nolanjo01,1454,27,0.714,156,178,0.263,0,0,0,0,0,0,0,1.5,0,0
sandede02,2123,39,0.711,308,168,0.263,0,0,0,0,0,0,0,5.5,0,0
rowesc01,909,18,0.71,116,153,0.263,2219,158,101,3.87,1.3,12,913,42.4,3,0
welchcu01,4385,16,0.698,915,503,0.263,1,0,0,54,6,0,1,20.2,0,0
scheiri01,1218,13,0.695,131,127,0.263,0,0,0,0,0,0,0,1.5,1,0
preslal01,1401,29,0.694,157,111,0.263,0,0,0,0,0,0,0,0.6,0,0
lewisma01,2795,48,0.692,320,306,0.263,0,0,0,0,0,0,0,-2.6,0,0
maymi01,3693,77,0.689,313,443,0.263,0,0,0,0,0,0,0,16.4,0,0
oneilst01,4795,13,0.686,448,537,0.263,0,0,0,0,0,0,0,0,0,0
pinknge01,4610,21,0.683,874,539,0.263,2,0,0,4.5,1,0,0,21.1,0,0
maynebr01,3614,38,0.68,359,403,0.263,1,1,0,0,2,0,0,2.9,0,0
schefbo01,1357,20,0.676,105,187,0.263,0,0,0,0,0,0,0,2.7,0,0
rosemch01,2761,17,0.672,443,222,0.263,16,0,1,7.88,1.69,0,1,3.7,0,0
milledo02,5805,32,0.671,711,715,0.263,0,0,0,0,0,0,0,18.4,0,0
johnsdo01,3774,14,0.67,478,381,0.263,0,0,0,0,0,0,0,3.1,0,0
twitcla01,2571,19,0.669,362,384,0.263,280,17,11,4.63,1.58,2,70,0.2,0,0
marioma01,5506,36,0.668,602,624,0.263,0,0,0,0,0,0,0,31.9,8,0
trillma01,5950,61,0.661,598,571,0.263,0,0,0,0,0,0,0,11.2,4,0
hutchfr01,650,4,0.66,71,83,0.263,1464,95,71,3.73,1.28,7,591,26,1,0
fordho01,4833,16,0.653,484,494,0.263,0,0,0,0,0,0,0,10.5,0,0
russebi01,7318,46,0.648,796,627,0.263,0,0,0,0,0,0,0,31.4,3,0
mannija01,3505,14,0.645,562,360,0.263,573,39,27,2.8,1.33,12,78,5.3,0,0
oconnja01,5383,19,0.643,714,738,0.263,0,0,0,0,0,0,0,0,0,0
rojasco01,6309,54,0.643,713,593,0.263,1,0,0,0,1,0,0,9.1,5,0
jacksre01,9864,563,0.846,1551,1702,0.262,0,0,0,0,0,0,0,74,14,1
hoilech01,2820,151,0.833,415,449,0.262,0,0,0,0,0,0,0,23.5,0,0
stairma01,5204,265,0.833,770,899,0.262,0,0,0,0,0,0,0,14.1,0,0
clarkto02,4532,251,0.824,629,824,0.262,0,0,0,0,0,0,0,12.3,1,0
laabsch01,3102,117,0.798,467,509,0.262,0,0,0,0,0,0,0,10.8,1,0
lemonji01,3445,164,0.792,446,529,0.262,0,0,0,0,0,0,0,7,2,0
wockejo01,2072,86,0.781,267,310,0.262,0,0,0,0,0,0,0,7.1,0,0
kubelja01,3480,140,0.778,442,564,0.262,0,0,0,0,0,0,0,4.1,0,0
cartega01,7971,324,0.774,1025,1225,0.262,0,0,0,0,0,0,0,70.2,11,1
rossco01,3453,132,0.767,449,508,0.262,1,0,0,0,1,0,0,13.5,0,0
blausje01,4522,122,0.76,691,513,0.262,0,0,0,0,0,0,0,20.9,2,0
upshawi01,4203,123,0.754,596,528,0.262,0,0,0,0,0,0,0,13,0,0
mieskma01,1547,56,0.752,225,226,0.262,0,0,0,0,0,0,0,0.1,0,0
freehbi01,6073,200,0.752,706,758,0.262,0,0,0,0,0,0,0,44.8,11,0
milleda02,3182,87,0.74,361,406,0.262,0,0,0,0,0,0,0,8.9,1,0
brandja01,3895,112,0.735,540,485,0.262,0,0,0,0,0,0,0,13.1,2,0
wallsle01,2558,66,0.727,331,284,0.262,0,0,0,0,0,0,0,8.1,1,0
bernato01,3700,75,0.726,523,391,0.262,0,0,0,0,0,0,0,13.2,0,0
hayesch01,5262,144,0.714,580,740,0.262,0,0,0,0,0,0,0,10.5,0,0
ellisma01,5117,105,0.711,690,550,0.262,0,0,0,0,0,0,0,33.5,0,0
ellisjo01,2672,69,0.704,259,391,0.262,0,0,0,0,0,0,0,3,0,0
michaca01,4367,53,0.702,508,501,0.262,0,0,0,0,0,0,0,15.9,2,0
spangal01,2267,21,0.698,307,175,0.262,0,0,0,0,0,0,0,4.3,0,0
coxbi02,3712,66,0.698,470,351,0.262,0,0,0,0,0,0,0,10.1,0,0
brettke01,347,10,0.697,39,44,0.262,1526,83,85,3.93,1.34,11,807,16.3,1,0
gharrpa01,1961,20,0.697,237,251,0.262,0,0,0,0,0,0,0,8,0,0
riggsle01,2477,28,0.692,298,271,0.262,0,0,0,0,0,0,0,8.8,1,0
wilsoda01,4186,88,0.691,441,519,0.262,0,0,0,0,0,0,0,13,1,0
martira03,1952,29,0.688,223,242,0.262,0,0,0,0,0,0,0,-0.8,0,0
youngpe01,2466,32,0.688,274,347,0.262,0,0,0,0,0,0,0,5.6,0,0
lopezjo01,3841,92,0.687,421,480,0.262,0,0,0,0,0,0,0,10,1,0
hamnegr01,5839,104,0.686,711,708,0.262,13,0,2,5.54,2.23,0,5,19,3,0
gomezch02,4604,60,0.685,517,487,0.262,0,0,0,0,0,0,0,-1.4,0,0
whitesa02,3502,66,0.682,324,421,0.262,0,0,0,0,0,0,0,1.8,1,0
fletcsc01,5258,34,0.674,688,510,0.262,0,0,0,0,0,0,0,32,0,0
hemslro01,5047,31,0.671,562,555,0.262,0,0,0,0,0,0,0,3.8,5,0
hallto02,2350,46,0.671,211,269,0.262,0,0,0,0,0,0,0,4.7,0,0
smithoz01,9396,28,0.665,1257,793,0.262,0,0,0,0,0,0,0,76.9,15,1
busbyji01,4250,48,0.664,541,438,0.262,0,0,0,0,0,0,0,12.7,1,0
mullige01,1531,3,0.663,163,139,0.262,3686,228,196,2.82,1.29,8,1482,47.6,0,0
wathajo01,2505,21,0.661,305,261,0.262,0,0,0,0,0,0,0,4.9,0,0
tinkejo01,6441,31,0.661,774,783,0.262,0,0,0,0,0,0,0,53.2,0,1
peacojo01,1734,1,0.658,175,194,0.262,0,0,0,0,0,0,0,1.2,0,0
parenfr01,4984,20,0.655,633,471,0.262,0,0,0,0,0,0,0,35.9,0,0
aparilu01,10230,83,0.654,1335,791,0.262,0,0,0,0,0,0,0,55.9,15,1
sizemte01,5011,23,0.646,577,430,0.262,0,0,0,0,0,0,0,16.1,0,0
quinnjo02,6897,30,0.631,895,800,0.262,0,0,0,0,0,0,0,4.7,0,0
mcleala01,2647,6,0.624,183,298,0.262,0,0,0,0,0,0,0,12.8,0,0
sexsori01,4928,306,0.851,748,943,0.261,0,0,0,0,0,0,0,18,2,0
thompja01,4802,208,0.804,640,782,0.261,0,0,0,0,0,0,0,24.9,3,0
ceyro01,7162,316,0.799,977,1139,0.261,0,0,0,0,0,0,0,53.8,6,0
burroje01,5536,240,0.794,720,882,0.261,0,0,0,0,0,0,0,17.7,2,0
vandejo02,2751,97,0.792,374,430,0.261,0,0,0,0,0,0,0,6.2,0,0
smithse01,3582,126,0.79,525,458,0.261,0,0,0,0,0,0,0,11.6,0,0
wiggity01,4479,169,0.758,558,594,0.261,0,0,0,0,0,0,0,2.8,1,0
obriepe03,5437,169,0.745,654,736,0.261,0,0,0,0,0,0,0,0,0,0
johnsda02,4797,136,0.744,564,609,0.261,0,0,0,0,0,0,0,27.4,4,0
jacksra01,3203,103,0.741,412,415,0.261,0,0,0,0,0,0,0,12.4,2,0
reichri01,3307,116,0.74,391,445,0.261,0,0,0,0,0,0,0,13.9,0,0
moneydo01,6215,176,0.734,798,729,0.261,0,0,0,0,0,0,0,36.5,4,0
mantife01,2707,89,0.732,360,330,0.261,0,0,0,0,0,0,0,6.5,1,0
mcraebr01,5114,103,0.727,734,532,0.261,0,0,0,0,0,0,0,14.3,0,0
wilsoar01,2056,24,0.721,237,226,0.261,0,0,0,0,0,0,0,14.4,0,0
jamesch02,3040,90,0.72,343,386,0.261,0,0,0,0,0,0,0,5,0,0
francje02,5260,160,0.719,626,698,0.261,2,0,0,9,2,0,1,6.8,0,0
hudlere01,1767,56,0.718,261,169,0.261,0,0,0,0,0,0,0,6.3,0,0
dahlgba01,4045,82,0.712,470,569,0.261,0,0,0,0,0,0,0,2.7,1,0
howelro02,3791,80,0.71,422,454,0.261,0,0,0,0,0,0,0,11,1,0
stahlja01,3425,31,0.705,405,437,0.261,0,0,0,0,0,0,0,16.6,0,0
hinchbi01,3043,20,0.704,364,369,0.261,0,0,0,0,0,0,0,13.7,0,0
lockhke01,2268,44,0.704,290,268,0.261,0,0,0,0,0,0,0,6,0,0
grebecr01,1988,19,0.696,239,187,0.261,0,0,0,0,0,0,0,10.2,0,0
kraneed01,5436,118,0.693,536,614,0.261,0,0,0,0,0,0,0,4.2,1,0
maddoel01,2843,18,0.692,360,234,0.261,0,0,0,0,0,0,0,14.9,0,0
dobbsgr01,2097,46,0.692,204,274,0.261,0,0,0,0,0,0,0,-3.5,0,0
metkoca01,3585,47,0.689,476,373,0.261,0,0,0,0,0,0,0,5.9,0,0
whitnji01,2144,18,0.688,316,280,0.261,3496,191,204,2.97,1.15,2,1571,56,0,0
northbi01,3900,20,0.688,640,230,0.261,0,0,0,0,0,0,0,26.8,0,0
gwynnch01,1007,17,0.677,119,118,0.261,0,0,0,0,0,0,0,-1.4,0,0
moorech02,4033,36,0.674,456,408,0.261,0,0,0,0,0,0,0,10.3,0,0
